census_year,geo_code,geography,sex,religion,age_band,yob,population
2011,95KK,Cookstown,male,Church of Ireland,25-29,1982-1986,174.0
2011,95KK,Cookstown,female,Church of Ireland,25-29,1982-1986,174.0
2011,95KK,Cookstown,male,Methodist,25-29,1982-1986,8.0
2011,95KK,Cookstown,female,Methodist,25-29,1982-1986,14.0
2011,95KK,Cookstown,male,Other Christian,25-29,1982-1986,44.0
2011,95KK,Cookstown,female,Other Christian,25-29,1982-1986,50.0
2011,95KK,Cookstown,male,Other religions,25-29,1982-1986,5.0
2011,95KK,Cookstown,female,Other religions,25-29,1982-1986,2.0
2011,95KK,Cookstown,male,No religion,25-29,1982-1986,84.0
2011,95KK,Cookstown,female,No religion,25-29,1982-1986,75.0
2011,95KK,Cookstown,male,Not stated,25-29,1982-1986,114.0
2011,95KK,Cookstown,female,Not stated,25-29,1982-1986,78.0
2011,95KK,Cookstown,male,Catholic,30-34,1977-1981,789.0
2011,95KK,Cookstown,female,Catholic,30-34,1977-1981,813.0
2011,95KK,Cookstown,male,Presbyterian,30-34,1977-1981,134.0
2011,95KK,Cookstown,female,Presbyterian,30-34,1977-1981,124.0
2011,95KK,Cookstown,male,Church of Ireland,30-34,1977-1981,183.0
2011,95KK,Cookstown,female,Church of Ireland,30-34,1977-1981,192.0
2011,95KK,Cookstown,male,Methodist,30-34,1977-1981,11.0
2011,95KK,Cookstown,female,Methodist,30-34,1977-1981,8.0
2011,95KK,Cookstown,male,Other Christian,30-34,1977-1981,62.0
2011,95KK,Cookstown,female,Other Christian,30-34,1977-1981,70.0
2011,95KK,Cookstown,male,Other religions,30-34,1977-1981,3.0
2011,95KK,Cookstown,female,Other religions,30-34,1977-1981,1.0
2011,95KK,Cookstown,male,No religion,30-34,1977-1981,96.0
2011,95KK,Cookstown,female,No religion,30-34,1977-1981,63.0
2011,95KK,Cookstown,male,Not stated,30-34,1977-1981,96.0
2011,95KK,Cookstown,female,Not stated,30-34,1977-1981,84.0
2011,95KK,Cookstown,male,Catholic,35-39,1972-1976,774.0
2011,95KK,Cookstown,female,Catholic,35-39,1972-1976,757.0
2011,95KK,Cookstown,male,Presbyterian,35-39,1972-1976,148.0
2011,95KK,Cookstown,female,Presbyterian,35-39,1972-1976,162.0
2011,95KK,Cookstown,male,Church of Ireland,35-39,1972-1976,182.0
2011,95KK,Cookstown,female,Church of Ireland,35-39,1972-1976,177.0
2011,95KK,Cookstown,male,Methodist,35-39,1972-1976,10.0
2011,95KK,Cookstown,female,Methodist,35-39,1972-1976,19.0
2011,95KK,Cookstown,male,Other Christian,35-39,1972-1976,65.0
2011,95KK,Cookstown,female,Other Christian,35-39,1972-1976,68.0
2011,95KK,Cookstown,male,Other religions,35-39,1972-1976,3.0
2011,95KK,Cookstown,female,Other religions,35-39,1972-1976,7.0
2011,95KK,Cookstown,male,No religion,35-39,1972-1976,94.0
2011,95KK,Cookstown,female,No religion,35-39,1972-1976,61.0
2011,95KK,Cookstown,male,Not stated,35-39,1972-1976,72.0
2011,95KK,Cookstown,female,Not stated,35-39,1972-1976,58.0
2011,95KK,Cookstown,male,Catholic,40-44,1967-1971,659.0
2011,95KK,Cookstown,female,Catholic,40-44,1967-1971,714.0
2011,95KK,Cookstown,male,Presbyterian,40-44,1967-1971,159.0
2011,95KK,Cookstown,female,Presbyterian,40-44,1967-1971,169.0
2011,95KK,Cookstown,male,Church of Ireland,40-44,1967-1971,172.0
2011,95KK,Cookstown,female,Church of Ireland,40-44,1967-1971,185.0
2011,95KK,Cookstown,male,Methodist,40-44,1967-1971,22.0
2011,95KK,Cookstown,female,Methodist,40-44,1967-1971,20.0
2011,95KK,Cookstown,male,Other Christian,40-44,1967-1971,92.0
2011,95KK,Cookstown,female,Other Christian,40-44,1967-1971,73.0
2011,95KK,Cookstown,male,Other religions,40-44,1967-1971,9.0
2011,95KK,Cookstown,female,Other religions,40-44,1967-1971,9.0
2011,95KK,Cookstown,male,No religion,40-44,1967-1971,74.0
2011,95KK,Cookstown,female,No religion,40-44,1967-1971,51.0
2011,95KK,Cookstown,male,Not stated,40-44,1967-1971,71.0
2011,95KK,Cookstown,female,Not stated,40-44,1967-1971,65.0
2011,95KK,Cookstown,male,Catholic,45-49,1962-1966,669.0
2011,95KK,Cookstown,female,Catholic,45-49,1962-1966,689.0
2011,95KK,Cookstown,male,Presbyterian,45-49,1962-1966,190.0
2011,95KK,Cookstown,female,Presbyterian,45-49,1962-1966,182.0
2011,95KK,Cookstown,male,Church of Ireland,45-49,1962-1966,201.0
2011,95KK,Cookstown,female,Church of Ireland,45-49,1962-1966,189.0
2011,95KK,Cookstown,male,Methodist,45-49,1962-1966,15.0
2011,95KK,Cookstown,female,Methodist,45-49,1962-1966,13.0
2011,95KK,Cookstown,male,Other Christian,45-49,1962-1966,62.0
2011,95KK,Cookstown,female,Other Christian,45-49,1962-1966,55.0
2011,95KK,Cookstown,male,Other religions,45-49,1962-1966,6.0
2011,95KK,Cookstown,female,Other religions,45-49,1962-1966,7.0
2011,95KK,Cookstown,male,No religion,45-49,1962-1966,58.0
2011,95KK,Cookstown,female,No religion,45-49,1962-1966,40.0
2011,95KK,Cookstown,male,Not stated,45-49,1962-1966,75.0
2011,95KK,Cookstown,female,Not stated,45-49,1962-1966,67.0
2011,95KK,Cookstown,male,Catholic,50-54,1957-1961,579.0
2011,95KK,Cookstown,female,Catholic,50-54,1957-1961,622.0
2011,95KK,Cookstown,male,Presbyterian,50-54,1957-1961,174.0
2011,95KK,Cookstown,female,Presbyterian,50-54,1957-1961,157.0
2011,95KK,Cookstown,male,Church of Ireland,50-54,1957-1961,176.0
2011,95KK,Cookstown,female,Church of Ireland,50-54,1957-1961,183.0
2011,95KK,Cookstown,male,Methodist,50-54,1957-1961,8.0
2011,95KK,Cookstown,female,Methodist,50-54,1957-1961,12.0
2011,95KK,Cookstown,male,Other Christian,50-54,1957-1961,59.0
2011,95KK,Cookstown,female,Other Christian,50-54,1957-1961,53.0
2011,95KK,Cookstown,male,Other religions,50-54,1957-1961,6.0
2011,95KK,Cookstown,female,Other religions,50-54,1957-1961,3.0
2011,95KK,Cookstown,male,No religion,50-54,1957-1961,62.0
2011,95KK,Cookstown,female,No religion,50-54,1957-1961,32.0
2011,95KK,Cookstown,male,Not stated,50-54,1957-1961,82.0
2011,95KK,Cookstown,female,Not stated,50-54,1957-1961,54.0
2011,95KK,Cookstown,male,Catholic,55-59,1952-1956,449.0
2011,95KK,Cookstown,female,Catholic,55-59,1952-1956,494.0
2011,95KK,Cookstown,male,Presbyterian,55-59,1952-1956,163.0
2011,95KK,Cookstown,female,Presbyterian,55-59,1952-1956,151.0
2011,95KK,Cookstown,male,Church of Ireland,55-59,1952-1956,155.0
2011,95KK,Cookstown,female,Church of Ireland,55-59,1952-1956,152.0
2011,95KK,Cookstown,male,Methodist,55-59,1952-1956,12.0
2011,95KK,Cookstown,female,Methodist,55-59,1952-1956,16.0
2011,95KK,Cookstown,male,Other Christian,55-59,1952-1956,43.0
2011,95KK,Cookstown,female,Other Christian,55-59,1952-1956,52.0
2011,95KK,Cookstown,male,Other religions,55-59,1952-1956,2.0
2011,95KK,Cookstown,female,Other religions,55-59,1952-1956,5.0
2011,95KK,Cookstown,male,No religion,55-59,1952-1956,33.0
2011,95KK,Cookstown,female,No religion,55-59,1952-1956,25.0
2011,95KK,Cookstown,male,Not stated,55-59,1952-1956,70.0
2011,95KK,Cookstown,female,Not stated,55-59,1952-1956,42.0
2011,95KK,Cookstown,male,Catholic,60-64,1947-1951,416.0
2011,95KK,Cookstown,female,Catholic,60-64,1947-1951,471.0
2011,95KK,Cookstown,male,Presbyterian,60-64,1947-1951,138.0
2011,95KK,Cookstown,female,Presbyterian,60-64,1947-1951,145.0
2011,95KK,Cookstown,male,Church of Ireland,60-64,1947-1951,161.0
2011,95KK,Cookstown,female,Church of Ireland,60-64,1947-1951,155.0
2011,95KK,Cookstown,male,Methodist,60-64,1947-1951,15.0
2011,95KK,Cookstown,female,Methodist,60-64,1947-1951,15.0
2011,95KK,Cookstown,male,Other Christian,60-64,1947-1951,43.0
2011,95KK,Cookstown,female,Other Christian,60-64,1947-1951,45.0
2011,95KK,Cookstown,male,Other religions,60-64,1947-1951,6.0
2011,95KK,Cookstown,female,Other religions,60-64,1947-1951,7.0
2011,95KK,Cookstown,male,No religion,60-64,1947-1951,28.0
2011,95KK,Cookstown,female,No religion,60-64,1947-1951,24.0
2011,95KK,Cookstown,male,Not stated,60-64,1947-1951,55.0
2011,95KK,Cookstown,female,Not stated,60-64,1947-1951,50.0
2011,95KK,Cookstown,male,Catholic,65-69,1942-1946,340.0
2011,95KK,Cookstown,female,Catholic,65-69,1942-1946,351.0
2011,95KK,Cookstown,male,Presbyterian,65-69,1942-1946,134.0
2011,95KK,Cookstown,female,Presbyterian,65-69,1942-1946,137.0
2011,95KK,Cookstown,male,Church of Ireland,65-69,1942-1946,136.0
2011,95KK,Cookstown,female,Church of Ireland,65-69,1942-1946,163.0
2011,95KK,Cookstown,male,Methodist,65-69,1942-1946,11.0
2011,95KK,Cookstown,female,Methodist,65-69,1942-1946,13.0
2011,95KK,Cookstown,male,Other Christian,65-69,1942-1946,39.0
2011,95KK,Cookstown,female,Other Christian,65-69,1942-1946,53.0
2011,95KK,Cookstown,male,Other religions,65-69,1942-1946,7.0
2011,95KK,Cookstown,female,Other religions,65-69,1942-1946,4.0
2011,95KK,Cookstown,male,No religion,65-69,1942-1946,23.0
2011,95KK,Cookstown,female,No religion,65-69,1942-1946,20.0
2011,95KK,Cookstown,male,Not stated,65-69,1942-1946,44.0
2011,95KK,Cookstown,female,Not stated,65-69,1942-1946,48.0
2011,95KK,Cookstown,male,Catholic,70-74,1937-1941,259.0
2011,95KK,Cookstown,female,Catholic,70-74,1937-1941,281.0
2011,95KK,Cookstown,male,Presbyterian,70-74,1937-1941,103.0
2011,95KK,Cookstown,female,Presbyterian,70-74,1937-1941,112.0
2011,95KK,Cookstown,male,Church of Ireland,70-74,1937-1941,93.0
2011,95KK,Cookstown,female,Church of Ireland,70-74,1937-1941,101.0
2011,95KK,Cookstown,male,Methodist,70-74,1937-1941,11.0
2011,95KK,Cookstown,female,Methodist,70-74,1937-1941,6.0
2011,95KK,Cookstown,male,Other Christian,70-74,1937-1941,33.0
2011,95KK,Cookstown,female,Other Christian,70-74,1937-1941,49.0
2011,95KK,Cookstown,male,Other religions,70-74,1937-1941,5.0
2011,95KK,Cookstown,female,Other religions,70-74,1937-1941,8.0
2011,95KK,Cookstown,male,No religion,70-74,1937-1941,10.0
2011,95KK,Cookstown,female,No religion,70-74,1937-1941,8.0
2011,95KK,Cookstown,male,Not stated,70-74,1937-1941,36.0
2011,95KK,Cookstown,female,Not stated,70-74,1937-1941,46.0
2011,95KK,Cookstown,male,Catholic,75-79,1932-1936,170.0
2011,95KK,Cookstown,female,Catholic,75-79,1932-1936,197.0
2011,95KK,Cookstown,male,Presbyterian,75-79,1932-1936,91.0
2011,95KK,Cookstown,female,Presbyterian,75-79,1932-1936,95.0
2011,95KK,Cookstown,male,Church of Ireland,75-79,1932-1936,62.0
2011,95KK,Cookstown,female,Church of Ireland,75-79,1932-1936,91.0
2011,95KK,Cookstown,male,Methodist,75-79,1932-1936,6.0
2011,95KK,Cookstown,female,Methodist,75-79,1932-1936,7.0
2011,95KK,Cookstown,male,Other Christian,75-79,1932-1936,23.0
2011,95KK,Cookstown,female,Other Christian,75-79,1932-1936,33.0
2011,95KK,Cookstown,male,Other religions,75-79,1932-1936,2.0
2011,95KK,Cookstown,female,Other religions,75-79,1932-1936,1.0
2011,95KK,Cookstown,male,No religion,75-79,1932-1936,5.0
2011,95KK,Cookstown,female,No religion,75-79,1932-1936,0.0
2011,95KK,Cookstown,male,Not stated,75-79,1932-1936,20.0
2011,95KK,Cookstown,female,Not stated,75-79,1932-1936,33.0
2011,95KK,Cookstown,male,Catholic,80-84,pre-1932,118.0
2011,95KK,Cookstown,female,Catholic,80-84,pre-1932,152.0
2011,95KK,Cookstown,male,Presbyterian,80-84,pre-1932,56.0
2011,95KK,Cookstown,female,Presbyterian,80-84,pre-1932,88.0
2011,95KK,Cookstown,male,Church of Ireland,80-84,pre-1932,63.0
2011,95KK,Cookstown,female,Church of Ireland,80-84,pre-1932,77.0
2011,95KK,Cookstown,male,Methodist,80-84,pre-1932,5.0
2011,95KK,Cookstown,female,Methodist,80-84,pre-1932,10.0
2011,95KK,Cookstown,male,Other Christian,80-84,pre-1932,23.0
2011,95KK,Cookstown,female,Other Christian,80-84,pre-1932,20.0
2011,95KK,Cookstown,male,Other religions,80-84,pre-1932,2.0
2011,95KK,Cookstown,female,Other religions,80-84,pre-1932,4.0
2011,95KK,Cookstown,male,No religion,80-84,pre-1932,7.0
2011,95KK,Cookstown,female,No religion,80-84,pre-1932,1.0
2011,95KK,Cookstown,male,Not stated,80-84,pre-1932,26.0
2011,95KK,Cookstown,female,Not stated,80-84,pre-1932,22.0
2011,95KK,Cookstown,male,Catholic,85-89,pre-1932,45.0
2011,95KK,Cookstown,female,Catholic,85-89,pre-1932,113.0
2011,95KK,Cookstown,male,Presbyterian,85-89,pre-1932,28.0
2011,95KK,Cookstown,female,Presbyterian,85-89,pre-1932,58.0
2011,95KK,Cookstown,male,Church of Ireland,85-89,pre-1932,26.0
2011,95KK,Cookstown,female,Church of Ireland,85-89,pre-1932,44.0
2011,95KK,Cookstown,male,Methodist,85-89,pre-1932,3.0
2011,95KK,Cookstown,female,Methodist,85-89,pre-1932,10.0
2011,95KK,Cookstown,male,Other Christian,85-89,pre-1932,3.0
2011,95KK,Cookstown,female,Other Christian,85-89,pre-1932,11.0
2011,95KK,Cookstown,male,Other religions,85-89,pre-1932,0.0
2011,95KK,Cookstown,female,Other religions,85-89,pre-1932,0.0
2011,95KK,Cookstown,male,No religion,85-89,pre-1932,3.0
2011,95KK,Cookstown,female,No religion,85-89,pre-1932,2.0
2011,95KK,Cookstown,male,Not stated,85-89,pre-1932,8.0
2011,95KK,Cookstown,female,Not stated,85-89,pre-1932,19.0
2011,95KK,Cookstown,male,Catholic,90+,pre-1932,24.0
2011,95KK,Cookstown,female,Catholic,90+,pre-1932,66.0
2011,95KK,Cookstown,male,Presbyterian,90+,pre-1932,11.0
2011,95KK,Cookstown,female,Presbyterian,90+,pre-1932,31.0
2011,95KK,Cookstown,male,Church of Ireland,90+,pre-1932,12.0
2011,95KK,Cookstown,female,Church of Ireland,90+,pre-1932,18.0
2011,95KK,Cookstown,male,Methodist,90+,pre-1932,3.0
2011,95KK,Cookstown,female,Methodist,90+,pre-1932,1.0
2011,95KK,Cookstown,male,Other Christian,90+,pre-1932,2.0
2011,95KK,Cookstown,female,Other Christian,90+,pre-1932,7.0
2011,95KK,Cookstown,male,Other religions,90+,pre-1932,0.0
2011,95KK,Cookstown,female,Other religions,90+,pre-1932,0.0
2011,95KK,Cookstown,male,No religion,90+,pre-1932,0.0
2011,95KK,Cookstown,female,No religion,90+,pre-1932,0.0
2011,95KK,Cookstown,male,Not stated,90+,pre-1932,4.0
2011,95KK,Cookstown,female,Not stated,90+,pre-1932,12.0
2011,95LL,Craigavon,male,Catholic,0-4,2007-2011,1645.0
2011,95LL,Craigavon,female,Catholic,0-4,2007-2011,1530.0
2011,95LL,Craigavon,male,Presbyterian,0-4,2007-2011,298.0
2011,95LL,Craigavon,female,Presbyterian,0-4,2007-2011,271.0
2011,95LL,Craigavon,male,Church of Ireland,0-4,2007-2011,619.0
2011,95LL,Craigavon,female,Church of Ireland,0-4,2007-2011,600.0
2011,95LL,Craigavon,male,Methodist,0-4,2007-2011,121.0
2011,95LL,Craigavon,female,Methodist,0-4,2007-2011,114.0
2011,95LL,Craigavon,male,Other Christian,0-4,2007-2011,274.0
2011,95LL,Craigavon,female,Other Christian,0-4,2007-2011,209.0
2011,95LL,Craigavon,male,Other religions,0-4,2007-2011,37.0
2011,95LL,Craigavon,female,Other religions,0-4,2007-2011,29.0
2011,95LL,Craigavon,male,No religion,0-4,2007-2011,485.0
2011,95LL,Craigavon,female,No religion,0-4,2007-2011,419.0
2011,95LL,Craigavon,male,Not stated,0-4,2007-2011,326.0
2011,95LL,Craigavon,female,Not stated,0-4,2007-2011,339.0
2011,95LL,Craigavon,male,Catholic,5-9,2002-2006,1346.0
2011,95LL,Craigavon,female,Catholic,5-9,2002-2006,1381.0
2011,95LL,Craigavon,male,Presbyterian,5-9,2002-2006,241.0
2011,95LL,Craigavon,female,Presbyterian,5-9,2002-2006,272.0
2011,95LL,Craigavon,male,Church of Ireland,5-9,2002-2006,529.0
2011,95LL,Craigavon,female,Church of Ireland,5-9,2002-2006,512.0
2011,95LL,Craigavon,male,Methodist,5-9,2002-2006,115.0
2011,95LL,Craigavon,female,Methodist,5-9,2002-2006,110.0
2011,95LL,Craigavon,male,Other Christian,5-9,2002-2006,259.0
2011,95LL,Craigavon,female,Other Christian,5-9,2002-2006,211.0
2011,95LL,Craigavon,male,Other religions,5-9,2002-2006,31.0
2011,95LL,Craigavon,female,Other religions,5-9,2002-2006,25.0
2011,95LL,Craigavon,male,No religion,5-9,2002-2006,286.0
2011,95LL,Craigavon,female,No religion,5-9,2002-2006,248.0
2011,95LL,Craigavon,male,Not stated,5-9,2002-2006,230.0
2011,95LL,Craigavon,female,Not stated,5-9,2002-2006,187.0
2011,95LL,Craigavon,male,Catholic,10-14,1997-2001,1456.0
2011,95LL,Craigavon,female,Catholic,10-14,1997-2001,1404.0
2011,95LL,Craigavon,male,Presbyterian,10-14,1997-2001,298.0
2011,95LL,Craigavon,female,Presbyterian,10-14,1997-2001,256.0
2011,95LL,Craigavon,male,Church of Ireland,10-14,1997-2001,572.0
2011,95LL,Craigavon,female,Church of Ireland,10-14,1997-2001,517.0
2011,95LL,Craigavon,male,Methodist,10-14,1997-2001,103.0
2011,95LL,Craigavon,female,Methodist,10-14,1997-2001,136.0
2011,95LL,Craigavon,male,Other Christian,10-14,1997-2001,226.0
2011,95LL,Craigavon,female,Other Christian,10-14,1997-2001,219.0
2011,95LL,Craigavon,male,Other religions,10-14,1997-2001,19.0
2011,95LL,Craigavon,female,Other religions,10-14,1997-2001,26.0
2011,95LL,Craigavon,male,No religion,10-14,1997-2001,236.0
2011,95LL,Craigavon,female,No religion,10-14,1997-2001,191.0
2011,95LL,Craigavon,male,Not stated,10-14,1997-2001,178.0
2011,95LL,Craigavon,female,Not stated,10-14,1997-2001,176.0
2011,95LL,Craigavon,male,Catholic,15-19,1992-1996,1516.0
2011,95LL,Craigavon,female,Catholic,15-19,1992-1996,1408.0
2011,95LL,Craigavon,male,Presbyterian,15-19,1992-1996,264.0
2011,95LL,Craigavon,female,Presbyterian,15-19,1992-1996,263.0
2011,95LL,Craigavon,male,Church of Ireland,15-19,1992-1996,562.0
2011,95LL,Craigavon,female,Church of Ireland,15-19,1992-1996,512.0
2011,95LL,Craigavon,male,Methodist,15-19,1992-1996,106.0
2011,95LL,Craigavon,female,Methodist,15-19,1992-1996,130.0
2011,95LL,Craigavon,male,Other Christian,15-19,1992-1996,231.0
2011,95LL,Craigavon,female,Other Christian,15-19,1992-1996,222.0
2011,95LL,Craigavon,male,Other religions,15-19,1992-1996,23.0
2011,95LL,Craigavon,female,Other religions,15-19,1992-1996,15.0
2011,95LL,Craigavon,male,No religion,15-19,1992-1996,322.0
2011,95LL,Craigavon,female,No religion,15-19,1992-1996,240.0
2011,95LL,Craigavon,male,Not stated,15-19,1992-1996,175.0
2011,95LL,Craigavon,female,Not stated,15-19,1992-1996,185.0
2011,95LL,Craigavon,male,Catholic,20-24,1987-1991,1494.0
2011,95LL,Craigavon,female,Catholic,20-24,1987-1991,1495.0
2011,95LL,Craigavon,male,Presbyterian,20-24,1987-1991,269.0
2011,95LL,Craigavon,female,Presbyterian,20-24,1987-1991,276.0
2011,95LL,Craigavon,male,Church of Ireland,20-24,1987-1991,521.0
2011,95LL,Craigavon,female,Church of Ireland,20-24,1987-1991,490.0
2011,95LL,Craigavon,male,Methodist,20-24,1987-1991,117.0
2011,95LL,Craigavon,female,Methodist,20-24,1987-1991,115.0
2011,95LL,Craigavon,male,Other Christian,20-24,1987-1991,190.0
2011,95LL,Craigavon,female,Other Christian,20-24,1987-1991,183.0
2011,95LL,Craigavon,male,Other religions,20-24,1987-1991,19.0
2011,95LL,Craigavon,female,Other religions,20-24,1987-1991,22.0
2011,95LL,Craigavon,male,No religion,20-24,1987-1991,385.0
2011,95LL,Craigavon,female,No religion,20-24,1987-1991,305.0
2011,95LL,Craigavon,male,Not stated,20-24,1987-1991,256.0
2011,95LL,Craigavon,female,Not stated,20-24,1987-1991,255.0
2011,95LL,Craigavon,male,Catholic,25-29,1982-1986,1568.0
2011,95LL,Craigavon,female,Catholic,25-29,1982-1986,1621.0
2011,95LL,Craigavon,male,Presbyterian,25-29,1982-1986,253.0
2011,95LL,Craigavon,female,Presbyterian,25-29,1982-1986,318.0
2011,95LL,Craigavon,male,Church of Ireland,25-29,1982-1986,504.0
2011,95LL,Craigavon,female,Church of Ireland,25-29,1982-1986,568.0
2011,95LL,Craigavon,male,Methodist,25-29,1982-1986,113.0
2011,95LL,Craigavon,female,Methodist,25-29,1982-1986,114.0
2011,95LL,Craigavon,male,Other Christian,25-29,1982-1986,202.0
2011,95LL,Craigavon,female,Other Christian,25-29,1982-1986,272.0
2011,95LL,Craigavon,male,Other religions,25-29,1982-1986,28.0
2011,95LL,Craigavon,female,Other religions,25-29,1982-1986,29.0
2011,95LL,Craigavon,male,No religion,25-29,1982-1986,375.0
2011,95LL,Craigavon,female,No religion,25-29,1982-1986,328.0
2011,95LL,Craigavon,male,Not stated,25-29,1982-1986,256.0
2011,95LL,Craigavon,female,Not stated,25-29,1982-1986,289.0
2011,95LL,Craigavon,male,Catholic,30-34,1977-1981,1375.0
2011,95LL,Craigavon,female,Catholic,30-34,1977-1981,1541.0
2011,95LL,Craigavon,male,Presbyterian,30-34,1977-1981,331.0
2011,95LL,Craigavon,female,Presbyterian,30-34,1977-1981,329.0
2011,95LL,Craigavon,male,Church of Ireland,30-34,1977-1981,539.0
2011,95LL,Craigavon,female,Church of Ireland,30-34,1977-1981,550.0
2011,95LL,Craigavon,male,Methodist,30-34,1977-1981,117.0
2011,95LL,Craigavon,female,Methodist,30-34,1977-1981,120.0
2011,95LL,Craigavon,male,Other Christian,30-34,1977-1981,237.0
2011,95LL,Craigavon,female,Other Christian,30-34,1977-1981,289.0
2011,95LL,Craigavon,male,Other religions,30-34,1977-1981,35.0
2011,95LL,Craigavon,female,Other religions,30-34,1977-1981,27.0
2011,95LL,Craigavon,male,No religion,30-34,1977-1981,424.0
2011,95LL,Craigavon,female,No religion,30-34,1977-1981,329.0
2011,95LL,Craigavon,male,Not stated,30-34,1977-1981,227.0
2011,95LL,Craigavon,female,Not stated,30-34,1977-1981,205.0
2011,95LL,Craigavon,male,Catholic,35-39,1972-1976,1316.0
2011,95LL,Craigavon,female,Catholic,35-39,1972-1976,1380.0
2011,95LL,Craigavon,male,Presbyterian,35-39,1972-1976,363.0
2011,95LL,Craigavon,female,Presbyterian,35-39,1972-1976,331.0
2011,95LL,Craigavon,male,Church of Ireland,35-39,1972-1976,547.0
2011,95LL,Craigavon,female,Church of Ireland,35-39,1972-1976,596.0
2011,95LL,Craigavon,male,Methodist,35-39,1972-1976,117.0
2011,95LL,Craigavon,female,Methodist,35-39,1972-1976,136.0
2011,95LL,Craigavon,male,Other Christian,35-39,1972-1976,262.0
2011,95LL,Craigavon,female,Other Christian,35-39,1972-1976,287.0
2011,95LL,Craigavon,male,Other religions,35-39,1972-1976,42.0
2011,95LL,Craigavon,female,Other religions,35-39,1972-1976,28.0
2011,95LL,Craigavon,male,No religion,35-39,1972-1976,386.0
2011,95LL,Craigavon,female,No religion,35-39,1972-1976,283.0
2011,95LL,Craigavon,male,Not stated,35-39,1972-1976,228.0
2011,95LL,Craigavon,female,Not stated,35-39,1972-1976,187.0
2011,95LL,Craigavon,male,Catholic,40-44,1967-1971,1369.0
2011,95LL,Craigavon,female,Catholic,40-44,1967-1971,1526.0
2011,95LL,Craigavon,male,Presbyterian,40-44,1967-1971,376.0
2011,95LL,Craigavon,female,Presbyterian,40-44,1967-1971,351.0
2011,95LL,Craigavon,male,Church of Ireland,40-44,1967-1971,635.0
2011,95LL,Craigavon,female,Church of Ireland,40-44,1967-1971,713.0
2011,95LL,Craigavon,male,Methodist,40-44,1967-1971,124.0
